FD_FQ	0.1053 0.5642 0 0 0 0 0 0 0 1 3 0.7500 26 20 18 1 1 0 0 0.141 0.822 0.036 0 1
PA	0.0062 0.6651 0 0 0 0 0 0 0 0 4 1.0000 28 25 23 0 1 0 0 0.0 0.79 0.21 2 0

OQ	1.0000 0.3517 0 0 1 0 0 0 0 0 1 0.1667 12 12 12 1 0 0 0 0.088 0.749 0.163 0 1
PA	0.2367 0.5846 0 0 0 0 0 0 0 0 2 0.3333 34 28 28 0 0 1 0 0.114 0.749 0.137 2 2
NF	0.0205 0.2707 0 0 0 0 1 0 0 0 3 0.5000 11 11 11 1 0 0 0 0.091 0.909 0.0 1 0
FD	0.0352 0.6891 0 0 0 0 0 0 0 0 4 0.6667 38 33 32 0 0 0 0 0.047 0.73 0.223 5 0
FD_FQ	0.2343 0.3747 0 0 0 0 0 0 0 0 5 0.8333 22 20 19 1 0 0 1 0.0 0.93 0.07 0 0
PA	0.0522 0.5511 0 0 0 0 0 0 0 0 6 1.0000 21 17 16 0 0 0 0 0.118 0.749 0.134 2 1

OQ	1.0000 0.6826 1 0 0 0 0 0 0 0 1 0.3333 19 19 19 1 1 0 0 0.0 0.747 0.253 3 1
IR_PA	0.3592 0.8768 0 0 0 0 0 0 0 0 2 0.6667 29 19 18 0 0 0 0 0.0 0.902 0.098 1 0
RQ	0.3490 0.7327 0 0 0 0 0 0 0 0 3 1.0000 28 25 25 0 0 0 0 0.0 0.846 0.154 3 1

FD_OQ	1.0000 0.7852 1 0 1 0 0 0 0 0 1 0.3333 21 16 16 1 0 0 0 0.055 0.945 0.0 0 0
PA	0.5267 0.9061 0 0 1 0 0 0 0 0 2 0.6667 24 20 19 0 0 0 0 0.0 1.0 0.0 0 0
IR	0.0000 0.5160 1 0 0 0 0 0 0 0 3 1.0000 7 7 7 0 0 0 0 0.0 1.0 0.0 0 0

OQ	1.0000 0.6369 1 0 1 0 0 0 0 1 1 0.3333 9 8 8 1 0 0 0 0.128 0.872 0.0 0 1
IR_PA	0.3874 0.7793 1 0 1 0 0 0 0 1 2 0.6667 48 41 40 0 1 0 0 0.026 0.929 0.045 1 1
PA	0.3232 0.7263 0 0 1 1 0 0 0 1 3 1.0000 39 35 34 0 0 0 0 0.0 0.936 0.064 1 0

OQ	1.0000 0.7057 1 0 1 0 0 0 0 0 1 0.2500 13 10 10 1 0 0 0 0.15 0.85 0.0 0 1
PA_PF	0.2812 0.6021 0 0 0 0 0 0 0 0 2 0.5000 38 37 34 0 1 0 0 0.0 0.791 0.209 2 1
FD	0.3839 0.7930 0 0 0 0 0 1 0 0 3 0.7500 44 38 38 0 1 1 1 0.126 0.73 0.143 3 2
PA	0.1955 0.3804 0 0 0 0 0 0 0 0 4 1.0000 9 9 9 0 0 0 0 0.0 1.0 0.0 0 0

OQ	1.0000 0.6522 1 0 1 0 1 1 0 0 1 0.3333 51 44 41 1 0 0 0 0.064 0.797 0.139 1 2
PA	0.3142 0.8955 0 0 0 0 0 0 0 1 2 0.6667 74 47 43 0 0 0 0 0.145 0.793 0.062 6 5
FD_PA	0.0076 0.2189 0 0 0 0 0 0 0 0 3 1.0000 24 23 22 0 0 0 0 0.0 0.76 0.24 1 0

OQ	1.0000 0.7679 0 0 1 1 0 0 0 0 1 0.1429 89 62 60 1 0 0 0 0.04 0.946 0.014 1 1
IR	0.1099 0.2505 0 0 0 0 1 0 0 0 2 0.2857 18 18 18 0 0 0 0 0.0 0.932 0.068 1 2
FD	0.0057 0.2814 0 0 0 0 0 0 0 0 3 0.4286 16 14 14 1 1 0 0 0.0 0.853 0.147 2 0
PA	0.0420 0.2474 0 0 0 0 0 0 0 1 4 0.5714 27 27 25 0 0 0 0 0.046 0.911 0.044 2 1
FD_NF	0.1807 0.5043 0 0 0 0 0 0 0 0 5 0.7143 34 30 29 1 0 0 0 0.026 0.974 0.0 1 0
FD	0.2354 0.5406 0 1 0 0 0 0 1 0 6 0.8571 40 31 30 1 0 0 0 0.059 0.892 0.049 1 2
PF	0.2727 0.5290 0 0 0 0 0 0 0 0 7 1.0000 28 27 27 1 1 0 0 0.119 0.802 0.078 1 2

FD	1.0000 0.8502 0 0 1 1 0 1 0 1 1 0.3333 116 85 79 1 0 0 0 0.023 0.886 0.091 8 4
FD	0.1608 0.2655 0 0 0 0 0 0 0 0 2 0.6667 6 6 6 1 0 0 0 0.0 0.847 0.153 0 0
PA	0.1278 0.6219 0 0 0 0 0 0 0 0 3 1.0000 61 50 49 0 0 0 0 0.036 0.898 0.066 2 1

OQ	1.0000 0.7509 1 0 0 0 0 1 0 0 1 0.3333 11 11 11 1 0 0 0 0.14 0.86 0.0 1 0
IR_PA	0.0257 0.6070 0 0 0 0 0 0 0 0 2 0.6667 11 11 11 0 0 0 0 0.0 0.728 0.272 2 0
PA_PF	0.0000 0.5002 0 0 0 0 0 0 0 0 3 1.0000 9 9 9 0 1 0 0 0.0 0.603 0.397 1 0

FD_OQ	1.0000 0.5926 0 0 1 1 0 0 0 1 1 0.1667 81 61 57 1 0 1 0 0.092 0.866 0.042 0 6
FD_PA	0.0205 0.5403 0 0 0 0 0 0 0 0 2 0.3333 60 50 50 0 0 0 0 0.0 0.85 0.15 4 1
FD_FQ	0.0120 0.5715 1 0 0 0 0 0 0 0 3 0.5000 41 32 32 1 1 1 0 0.078 0.801 0.121 3 2
FD_PA	0.0160 0.6323 0 0 0 0 0 0 0 0 4 0.6667 39 34 34 0 0 0 0 0.075 0.806 0.119 1 4
FD_FQ	0.2811 0.5368 1 0 0 0 0 0 0 1 5 0.8333 67 54 51 1 0 1 1 0.043 0.896 0.061 5 2
FD_IR	0.0185 0.3297 0 0 0 0 0 0 0 0 6 1.0000 30 29 29 0 0 0 0 0.09 0.753 0.158 1 3

OQ	1.0000 0.3907 1 0 1 1 0 0 0 0 1 0.2500 15 15 13 1 0 0 0 0.0 0.949 0.051 0 0
PA	0.2788 0.5415 0 0 0 0 0 0 0 0 2 0.5000 63 54 50 0 1 0 0 0.0 0.747 0.253 5 2
PA	0.0386 0.8148 0 1 1 0 0 0 1 0 3 0.7500 83 59 53 0 0 0 0 0.0 0.922 0.078 7 0
PA	0.0000 0.2428 0 0 0 0 0 0 0 0 4 1.0000 7 7 7 0 0 0 0 0.0 1.0 0.0 0 0

OQ	1.0000 0.8616 0 1 1 0 0 0 0 1 1 0.2000 69 50 47 1 1 0 0 0.045 0.898 0.057 0 0
IR	0.0902 0.4427 0 0 0 0 0 0 0 0 2 0.4000 39 37 36 0 0 0 0 0.0 0.762 0.238 4 1
PF	0.0187 0.2852 0 0 0 0 0 0 0 0 3 0.6000 15 14 14 1 1 0 0 0.0 0.812 0.188 1 0
FD_PF	0.0103 0.2926 0 1 0 0 0 0 0 0 4 0.8000 21 21 20 0 1 0 0 0.049 0.709 0.242 2 1
CQ	0.0000 0.1276 0 0 0 1 0 0 0 0 5 1.0000 2 2 2 0 0 0 0 0.0 1.0 0.0 0 0

OQ	1.0000 0.3503 1 0 1 0 0 0 0 0 1 0.1250 15 15 15 1 0 0 0 0.082 0.88 0.038 0 1
PA	0.2057 0.5028 0 0 0 1 0 0 0 0 2 0.2500 40 29 29 0 0 0 0 0.056 0.797 0.147 1 1
RQ	0.1241 0.5465 1 1 0 1 0 0 1 0 3 0.3750 61 50 50 1 0 0 0 0.029 0.849 0.123 0 3
IR	0.1168 0.3386 1 0 0 0 0 0 0 0 4 0.5000 16 14 14 0 0 0 0 0.0 0.912 0.088 1 0
FD_FQ_NF	0.1642 0.7846 1 0 1 1 1 0 0 0 5 0.6250 128 98 92 1 1 0 1 0.094 0.8 0.105 9 4
FD_FQ_NF	0.0717 0.4553 1 0 0 0 1 0 0 0 6 0.7500 31 25 25 1 0 0 0 0.0 0.884 0.116 0 1
PA	0.0525 0.3894 0 0 0 0 0 0 0 1 7 0.8750 20 18 17 0 0 0 0 0.053 0.882 0.065 0 0
NF	0.0000 0.1490 1 0 0 0 1 0 0 0 8 1.0000 15 13 13 1 1 0 1 0.0 0.746 0.254 2 1

OQ	1.0000 0.6283 0 1 0 0 0 0 0 0 1 0.1429 79 61 56 1 0 1 1 0.057 0.867 0.076 1 2
PA	0.0307 0.1744 0 0 0 0 0 0 0 0 2 0.2857 6 6 6 0 0 0 0 0.0 1.0 0.0 0 0
FD_NF	0.0000 0.1223 0 0 0 0 0 0 0 0 3 0.4286 7 7 7 1 1 0 0 0.149 0.732 0.119 0 0
OQ	0.1810 0.4925 1 0 1 0 0 0 0 0 4 0.5714 28 25 25 0 0 1 0 0.0 0.9 0.1 1 0
FD	0.1653 0.7627 1 0 0 1 1 1 1 0 5 0.7143 108 87 85 1 1 1 1 0.0 0.889 0.111 6 2
PA_PF	0.0000 0.2041 0 0 0 0 0 0 0 0 6 0.8571 16 15 15 0 1 1 0 0.0 0.719 0.281 4 2
FQ	0.1776 0.5242 0 1 0 0 0 0 0 0 7 1.0000 39 35 34 0 0 0 1 0.0 0.893 0.107 5 0

OQ	1.0000 0.6346 1 0 1 0 0 0 0 0 1 0.3333 31 28 27 1 0 1 0 0.141 0.827 0.032 1 2
PA	0.0786 0.7445 0 0 1 0 0 0 0 0 2 0.6667 55 47 44 0 0 0 0 0.021 0.869 0.11 1 1
RQ	0.2287 0.5430 0 1 0 0 0 0 0 0 3 1.0000 19 17 17 0 1 0 0 0.064 0.806 0.13 0 1

OQ	1.0000 0.5723 0 0 1 1 0 0 0 0 1 0.3333 21 19 19 1 0 0 0 0.0 0.836 0.164 1 0
PA	0.0000 0.7236 0 0 0 1 0 0 0 0 2 0.6667 18 18 18 0 0 0 0 0.0 0.909 0.091 0 0
JK	0.0000 0.5696 0 0 0 0 0 0 0 0 3 1.0000 8 8 8 0 0 0 0 0.0 1.0 0.0 0 0

OQ	1.0000 0.7418 0 0 1 1 0 0 0 0 1 0.2000 44 37 37 1 0 0 0 0.043 0.772 0.185 2 1
PA	0.3176 0.6998 0 0 0 0 0 0 0 0 2 0.4000 19 15 14 0 0 0 0 0.0 0.819 0.181 2 0
PA	0.1556 0.6622 0 0 1 0 0 0 0 1 3 0.6000 28 22 19 0 0 0 0 0.0 0.945 0.055 1 0
PF	0.2191 0.3398 0 0 1 0 0 0 0 0 4 0.8000 8 8 8 1 1 1 0 0.156 0.463 0.381 0 1
PF	0.0000 0.1197 0 0 0 0 0 0 0 0 5 1.0000 7 7 7 1 1 0 0 0.0 0.599 0.401 4 0

OQ	1.0000 0.8589 1 1 1 0 0 0 0 0 1 0.3333 48 30 28 1 0 0 0 0.0 0.888 0.112 0 2
PA	0.0522 0.2925 0 0 0 0 0 0 0 0 2 0.6667 18 15 14 0 1 1 0 0.0 0.718 0.282 1 1
FQ	0.2052 0.6121 1 0 0 1 0 0 0 0 3 1.0000 20 18 17 0 0 0 0 0.023 0.925 0.053 2 1

OQ	1.0000 0.4625 1 0 1 1 0 0 0 1 1 0.3333 38 31 31 1 0 0 0 0.054 0.819 0.127 1 1
PA	0.1839 0.8489 0 1 1 0 0 0 0 0 2 0.6667 56 35 33 0 1 0 0 0.0 0.87 0.13 1 0
PA	0.2061 0.8994 0 0 0 0 0 0 0 0 3 1.0000 91 50 44 0 1 0 0 0.0 0.866 0.134 3 0

OQ	1.0000 0.9180 1 0 0 1 0 0 0 0 1 0.3333 37 26 26 1 0 1 0 0.0 0.755 0.245 1 0
PA	0.5447 0.8167 0 0 0 0 0 0 0 0 2 0.6667 19 17 17 0 0 0 0 0.0 0.925 0.075 0 1
GG	0.0000 0.1217 0 0 0 0 0 0 0 0 3 1.0000 5 5 5 1 1 1 0 0.0 0.568 0.432 3 0

OQ	1.0000 0.7455 1 0 0 0 0 0 0 1 1 0.3333 75 51 50 1 0 0 0 0.032 0.893 0.076 2 1
PA	0.2510 0.4797 0 0 0 0 0 0 0 0 2 0.6667 39 35 34 0 0 0 1 0.023 0.901 0.076 3 1
FD	0.0889 0.6778 1 0 0 1 0 0 1 0 3 1.0000 81 65 62 0 0 1 0 0.101 0.876 0.023 3 4

OQ	1.0000 0.8493 1 0 1 0 0 0 0 0 1 0.3333 25 20 20 1 0 0 0 0.0 0.922 0.078 1 0
PA	0.7703 0.8649 0 0 1 0 0 0 0 0 2 0.6667 33 27 27 0 0 0 0 0.0 0.947 0.053 1 0
FD_FQ	0.3998 0.7747 1 0 0 0 0 0 0 1 3 1.0000 40 30 29 1 1 0 0 0.0 0.867 0.133 2 0

IR_OQ	1.0000 0.4706 1 0 0 0 0 0 0 1 1 0.2500 21 18 16 1 0 0 0 0.055 0.945 0.0 0 2
FD_RQ	0.0701 0.4949 0 1 0 0 0 0 1 0 2 0.5000 28 24 21 0 0 0 0 0.083 0.867 0.05 1 6
PA	0.1022 0.6832 0 0 1 0 0 0 0 1 3 0.7500 89 62 55 0 0 0 0 0.015 0.767 0.219 3 7
FQ	0.1617 0.5317 0 0 0 0 0 0 1 1 4 1.0000 51 47 46 0 0 0 0 0.12 0.799 0.082 1 5

OQ	1.0000 0.7979 0 0 1 0 0 0 0 1 1 0.2500 40 34 33 1 0 0 0 0.071 0.844 0.084 0 1
FD	0.1938 0.6599 1 0 0 0 0 0 0 0 2 0.5000 47 36 34 0 0 0 0 0.0 0.904 0.096 4 0
FD_PF	0.0000 0.2034 0 0 1 0 0 0 0 0 3 0.7500 11 11 10 1 1 0 0 0.129 0.8 0.071 0 1
PF	0.4768 0.6140 0 0 0 0 0 0 0 0 4 1.0000 22 21 20 0 0 0 0 0.0 0.89 0.11 1 2

OQ	1.0000 0.7722 0 0 0 0 1 0 0 0 1 0.2500 69 65 64 1 1 0 0 0.06 0.814 0.126 3 3
PA	0.0000 0.5959 0 0 0 0 0 0 0 0 2 0.5000 23 17 17 0 0 0 0 0.0 1.0 0.0 1 0
NF	0.0157 0.1592 0 1 0 0 0 0 0 0 3 0.7500 4 4 4 0 0 0 0 0.169 0.688 0.144 0 1
PA	0.0417 0.2073 0 0 0 0 0 0 0 0 4 1.0000 7 7 7 0 0 0 0 0.0 0.816 0.184 1 0

OQ	1.0000 0.6728 1 0 1 0 0 0 0 1 1 0.3333 26 25 25 1 0 0 0 0.046 0.889 0.065 2 2
IR_PA	0.1321 0.8037 0 0 0 0 0 0 0 0 2 0.6667 67 51 49 0 1 0 0 0.018 0.848 0.134 5 6
FD_RQ	0.0000 0.2201 0 0 0 0 0 0 0 0 3 1.0000 9 9 9 0 0 0 0 0.197 0.632 0.171 0 1

OQ	1.0000 0.7524 0 0 0 0 0 0 0 0 1 0.3333 7 6 6 1 0 0 0 0.0 0.909 0.091 0 0
PA	0.4451 0.9027 0 0 0 0 0 0 0 0 2 0.6667 65 53 49 0 1 0 0 0.0 0.752 0.248 4 1
FQ_RQ	0.6860 0.6934 1 0 1 0 0 0 0 0 3 1.0000 9 9 8 0 0 0 0 0.0 0.929 0.071 0 0

OQ	1.0000 0.7089 1 1 1 0 0 0 0 1 1 0.3333 80 66 63 1 0 0 0 0.146 0.789 0.065 4 3
PA	0.1633 0.5643 0 0 1 0 0 0 0 0 2 0.6667 52 38 37 0 0 0 0 0.0 0.823 0.177 4 1
FD_PA	0.2085 0.7424 0 0 1 1 0 0 0 0 3 1.0000 77 56 53 1 0 0 0 0.045 0.916 0.039 6 4

OQ	1.0000 0.5942 1 0 1 0 1 0 0 0 1 0.3333 20 18 18 1 1 0 0 0.0 0.781 0.219 1 0
FD_IR	0.2473 0.6496 0 0 0 0 0 0 0 0 2 0.6667 31 27 27 0 0 0 0 0.0 0.763 0.237 2 2
CQ	0.2602 0.8592 1 0 1 0 0 0 0 1 3 1.0000 40 30 29 0 0 0 0 0.0 0.846 0.154 0 1

OQ	1.0000 0.6610 0 0 0 0 0 0 0 0 1 0.2500 10 10 10 1 0 0 0 0.1 0.9 0.0 1 0
IR_PA	0.3614 0.8230 1 0 0 1 0 0 0 0 2 0.5000 59 43 42 0 0 0 0 0.049 0.839 0.112 1 5
PA	0.1239 0.2880 0 0 0 0 0 0 0 0 3 0.7500 6 6 6 0 0 0 0 0.169 0.831 0.0 0 0
OQ	0.4434 0.6584 0 0 0 0 0 0 0 0 4 1.0000 17 15 15 0 0 0 0 0.03 0.646 0.324 1 0

OQ	1.0000 0.7733 1 0 0 1 0 0 1 0 1 0.2000 52 40 39 1 0 0 0 0.014 0.938 0.048 2 0
PA	0.2029 0.5817 0 0 0 0 0 0 0 0 2 0.4000 27 21 21 0 0 0 0 0.0 0.961 0.039 1 2
FQ	0.1799 0.4127 0 0 0 0 0 0 0 0 3 0.6000 9 9 9 1 1 1 0 0.0 0.892 0.108 4 0
PA	0.1858 0.3935 0 0 0 0 0 0 0 0 4 0.8000 6 6 6 0 0 0 0 0.0 1.0 0.0 0 0
NF	0.0821 0.4224 0 0 0 0 0 0 0 1 5 1.0000 16 16 15 1 1 0 0 0.0 0.772 0.228 1 0

OQ	1.0000 0.6147 1 0 1 0 0 0 0 1 1 0.1000 85 65 62 1 0 0 1 0.0 0.958 0.042 4 1
FQ_RQ	0.1975 0.4161 0 0 1 0 1 0 0 0 2 0.2000 27 23 23 0 0 0 0 0.0 0.953 0.047 1 0
PA	0.2380 0.4692 0 0 0 0 1 0 0 0 3 0.3000 37 29 27 0 0 0 0 0.053 0.878 0.069 1 4
FD_RQ	0.0686 0.4614 0 1 0 0 0 0 0 0 4 0.4000 26 22 22 0 0 0 0 0.058 0.814 0.129 2 3
FD	0.0679 0.5170 0 1 1 1 0 0 0 0 5 0.5000 56 42 39 0 0 0 0 0.053 0.871 0.076 2 2
PA	0.0092 0.3243 0 0 0 0 0 0 0 0 6 0.6000 38 30 29 0 0 0 0 0.0 0.81 0.19 2 5
FD_NF	0.0073 0.3599 0 1 0 0 0 0 0 0 7 0.7000 21 20 20 0 1 0 0 0.071 0.836 0.094 1 3
FD	0.0943 0.2528 0 0 0 0 0 0 0 0 8 0.8000 17 17 16 0 0 0 0 0.058 0.794 0.148 3 0
FD	0.0000 0.1513 0 0 0 0 0 0 0 1 9 0.9000 10 9 9 1 0 0 0 0.0 0.891 0.109 0 0
FD	0.0053 0.1712 0 0 0 0 0 0 0 0 10 1.0000 12 12 12 0 0 0 1 0.0 0.866 0.134 1 1

OQ	1.0000 0.6155 0 0 0 1 0 0 0 1 1 0.3333 66 49 47 1 0 0 1 0.103 0.885 0.012 0 1
PA	0.0856 0.8215 0 0 0 0 0 0 0 1 2 0.6667 64 45 43 0 0 0 0 0.0 0.918 0.082 1 2
PF	0.0000 0.1607 0 0 0 0 0 0 0 0 3 1.0000 5 5 5 1 1 1 0 0.0 0.64 0.36 2 0

OQ	1.0000 0.7528 1 1 0 1 0 0 0 0 1 0.2000 49 47 45 1 0 0 0 0.048 0.952 0.0 3 0
CQ_IR_PA	0.0524 0.6075 1 0 0 0 0 0 0 0 2 0.4000 47 41 38 0 0 0 0 0.031 0.918 0.051 1 2
FD	0.1204 0.3593 0 0 1 0 0 0 0 0 3 0.6000 14 14 13 1 1 0 0 0.069 0.843 0.087 0 1
NF	0.0345 0.2414 0 0 0 0 0 0 0 0 4 0.8000 7 7 7 1 0 0 0 0.0 0.795 0.205 1 0
GG	0.0000 0.1194 0 0 0 0 0 0 0 0 5 1.0000 4 4 4 0 1 0 0 0.0 0.633 0.367 0 0

OQ	1.0000 0.4694 1 0 1 0 0 0 0 0 1 0.3333 28 28 28 1 1 0 0 0.029 0.715 0.256 4 0
IR_PA	0.0253 0.6721 0 0 1 0 0 0 0 0 2 0.6667 94 68 64 0 1 0 0 0.0 0.801 0.199 5 4
PA	0.1459 0.6936 0 0 0 0 0 0 0 1 3 1.0000 35 22 20 0 0 0 0 0.0 0.725 0.275 2 0

FD_OQ	1.0000 0.6933 1 0 1 0 0 0 1 1 1 0.2000 31 26 25 1 1 0 0 0.0 0.867 0.133 1 0
FD_PA	0.4506 0.7068 0 0 1 0 0 0 0 0 2 0.4000 24 20 20 0 0 0 0 0.0 1.0 0.0 2 0
FD_PA	0.2066 0.7358 0 0 0 0 0 0 0 0 3 0.6000 49 43 41 0 0 0 0 0.027 0.84 0.133 4 2
PF	0.0040 0.2448 0 0 0 0 0 0 0 0 4 0.8000 15 14 14 1 1 1 0 0.0 0.857 0.143 3 0
GG	0.0043 0.2572 0 0 0 1 0 0 0 0 5 1.0000 10 10 10 1 1 1 0 0.0 0.528 0.472 4 0

OQ	1.0000 0.5201 1 0 0 0 0 0 0 1 1 0.1667 47 43 42 1 0 0 0 0.118 0.797 0.084 1 5
PA	0.2787 0.5811 0 1 0 0 0 0 0 0 2 0.3333 44 39 35 0 0 0 0 0.031 0.817 0.152 1 1
PA	0.1796 0.6417 0 0 1 0 0 0 0 1 3 0.5000 83 65 62 0 0 0 0 0.062 0.831 0.107 3 3
PA	0.0960 0.5490 0 0 1 0 0 0 1 0 4 0.6667 42 34 33 0 0 1 0 0.057 0.805 0.137 1 5
FQ	0.0664 0.4577 1 0 1 0 0 0 0 0 5 0.8333 46 45 44 1 1 1 0 0.0 0.824 0.176 2 3
PA	0.0057 0.3548 0 0 1 0 0 0 0 0 6 1.0000 37 32 32 0 0 1 0 0.043 0.827 0.13 4 2

OQ	1.0000 0.8576 1 0 0 1 0 0 0 1 1 0.1429 90 69 66 1 0 0 0 0.032 0.854 0.114 4 1
PA	0.0871 0.4308 1 0 0 0 0 0 0 0 2 0.2857 25 24 24 0 0 0 0 0.0 1.0 0.0 0 1
PF	0.4227 0.5323 0 0 0 0 0 0 0 0 3 0.4286 13 13 13 1 1 0 0 0.0 0.832 0.168 0 0
OQ	0.1936 0.2502 0 0 1 0 0 0 0 0 4 0.5714 3 3 3 0 0 0 0 0.0 1.0 0.0 0 0
PA	0.0000 0.1269 0 0 0 0 0 0 0 1 5 0.7143 9 9 9 0 0 0 0 0.0 1.0 0.0 0 0
FQ	0.0367 0.1893 0 0 0 0 0 0 0 0 6 0.8571 5 5 5 1 0 0 0 0.0 1.0 0.0 0 0
PA	0.0000 0.2726 0 0 0 0 0 1 0 0 7 1.0000 14 13 13 0 0 0 0 0.07 0.889 0.041 0 0

OQ	1.0000 0.4171 0 0 1 0 0 0 0 1 1 0.1429 30 27 26 1 0 0 0 0.073 0.909 0.018 0 2
PA	0.0746 0.7054 1 1 0 0 0 0 0 0 2 0.2857 84 56 52 0 1 0 0 0.011 0.85 0.138 2 1
FD	0.2278 0.3002 0 1 0 0 0 0 0 0 3 0.4286 13 13 13 1 0 0 0 0.0 1.0 0.0 1 0
FD	0.0554 0.1599 0 0 1 0 0 0 0 0 4 0.5714 7 7 7 1 0 0 0 0.0 0.864 0.136 0 0
PA	0.0000 0.5548 0 0 0 0 0 0 0 1 5 0.7143 74 52 52 0 1 0 0 0.0 0.817 0.183 6 1
GG	0.0000 0.0577 0 0 0 0 0 0 0 0 6 0.8571 2 2 2 1 1 0 0 0.0 0.444 0.556 1 0
GG	0.0000 0.2664 0 0 0 0 0 0 0 0 7 1.0000 23 21 20 0 0 0 0 0.0 0.699 0.301 5 3

OQ	1.0000 0.3553 1 0 0 1 0 0 0 1 1 0.2000 25 22 21 1 1 0 0 0.035 0.896 0.069 1 1
IR_PA	0.0436 0.6679 1 0 1 0 0 0 0 0 2 0.4000 47 40 40 0 1 1 0 0.038 0.774 0.188 4 1
FD	0.0248 0.5395 0 0 0 0 0 0 0 0 3 0.6000 25 24 24 1 1 0 0 0.059 0.863 0.078 0 0
PA	0.0587 0.6163 0 0 0 0 0 0 0 0 4 0.8000 43 39 39 0 1 0 0 0.0 0.902 0.098 5 1
FD_RQ	0.0000 0.5086 0 1 0 0 0 0 0 0 5 1.0000 21 18 18 0 0 0 0 0.069 0.872 0.059 1 1

OQ	1.0000 0.6418 0 0 1 0 0 0 0 0 1 0.2500 38 31 31 1 1 0 0 0.096 0.792 0.112 0 4
PA	0.1542 0.6804 0 0 0 0 1 0 0 1 2 0.5000 46 43 42 0 0 0 0 0.0 0.794 0.206 5 1
PF	0.1581 0.4055 0 0 0 0 0 0 0 0 3 0.7500 24 21 19 1 1 0 0 0.098 0.581 0.321 2 2
PF	0.0113 0.5119 0 0 0 0 0 0 0 0 4 1.0000 26 24 24 0 0 1 0 0.0 0.758 0.242 2 1

OQ	1.0000 0.6888 1 0 1 0 0 0 0 1 1 0.1667 44 34 33 1 0 0 0 0.0 0.949 0.051 1 0
PA	0.1753 0.5364 0 0 0 1 0 0 0 1 2 0.3333 70 60 58 0 0 0 0 0.0 0.943 0.057 4 1
PF	0.1668 0.4259 0 0 0 0 0 0 0 0 3 0.5000 28 26 26 1 1 0 0 0.102 0.758 0.14 2 0
PA_PF	0.0000 0.4000 0 0 0 0 0 0 1 0 4 0.6667 29 27 27 0 1 0 0 0.032 0.872 0.096 2 2
OQ_RQ	0.0119 0.2700 1 0 1 0 0 0 1 0 5 0.8333 7 7 7 0 0 0 0 0.0 1.0 0.0 0 0
PF	0.2701 0.5559 0 0 0 0 0 0 1 1 6 1.0000 32 29 28 0 1 0 0 0.163 0.73 0.106 1 2

FD_OQ	1.0000 0.6969 0 0 0 0 0 0 0 0 1 0.3333 55 40 36 1 0 1 0 0.0 0.939 0.061 0 1
PA	0.2101 0.7093 0 1 0 0 0 0 0 1 2 0.6667 59 39 36 0 0 1 0 0.0 0.747 0.253 1 0
FD_FQ_NF	0.1063 0.6069 1 0 1 0 0 0 0 0 3 1.0000 52 40 38 1 1 0 0 0.038 0.874 0.088 6 1

OQ	1.0000 0.4826 1 0 0 0 0 0 0 0 1 0.3333 14 14 14 1 1 1 0 0.072 0.823 0.105 0 0
PA	0.0000 0.6878 0 0 1 0 0 0 0 0 2 0.6667 29 28 27 0 0 0 0 0.04 0.791 0.169 3 0
FD_PF	0.0074 0.5458 0 0 0 0 0 0 0 0 3 1.0000 14 14 14 0 1 0 0 0.0 0.941 0.059 0 0

CQ	1.0000 0.6649 1 1 1 0 0 0 0 1 1 0.2000 127 73 69 1 1 1 0 0.027 0.807 0.165 4 1
FD_PA	0.0316 0.7474 0 0 0 0 0 0 0 0 2 0.4000 91 45 44 0 0 1 0 0.0 0.984 0.016 1 4
FD_PA	0.4662 0.4832 0 0 0 0 0 0 0 0 3 0.6000 31 20 20 0 0 1 0 0.0 1.0 0.0 0 0
PF	0.0000 0.0434 0 0 0 0 0 0 0 0 4 0.8000 3 3 3 1 1 1 0 0.0 0.45 0.55 1 0
PF	0.0042 0.0281 0 0 0 0 0 0 0 0 5 1.0000 4 4 4 1 1 1 0 0.27 0.2 0.53 0 1

OQ	1.0000 0.6249 1 1 0 1 0 0 0 0 1 0.1000 55 44 43 1 1 0 0 0.046 0.826 0.128 2 1
PA	0.0000 0.1825 0 0 0 0 0 0 0 0 2 0.2000 2 2 2 0 0 0 0 0.0 1.0 0.0 0 0
PA	0.2547 0.3691 0 1 0 0 0 0 0 0 3 0.3000 14 14 14 1 0 0 0 0.0 0.964 0.036 0 0
IR_PA	0.2329 0.6381 1 1 1 1 0 0 0 0 4 0.4000 58 44 40 0 0 0 0 0.037 0.879 0.083 1 1
FQ	0.2857 0.5635 0 0 0 1 0 1 1 1 5 0.5000 38 32 29 1 0 0 0 0.0 1.0 0.0 2 0
CQ_FD	0.0839 0.2475 0 0 0 1 0 0 0 0 6 0.6000 10 10 10 1 0 0 0 0.0 1.0 0.0 0 0
PA	0.0225 0.3960 0 0 0 0 0 0 0 0 7 0.7000 27 26 26 0 0 0 0 0.0 1.0 0.0 0 0
FD	0.0000 0.1717 1 0 0 0 0 0 0 0 8 0.8000 7 7 7 0 0 0 0 0.0 1.0 0.0 0 1
GG	0.0000 0.1199 0 0 0 0 0 0 0 0 9 0.9000 3 3 3 0 0 0 0 0.0 1.0 0.0 0 0
